Time,X Value,Y Value
0.01,37633,41500
0.02,39190,32772
0.03,32700,42300
0.04,40055,34325
0.05,33321,30313
0.060000000000000005,33972,31832
0.07,38093,41639
0.08,35439,25432
0.09,37205,32728
0.09999999999999999,41073,24000
0.10999999999999999,38888,37870
0.11999999999999998,38210,37373
0.12999999999999998,35382,37755
0.13999999999999999,40593,29978
0.15,38928,33693
0.16,37696,35949
0.17,33953,37719
0.18000000000000002,37860,35820
0.19000000000000003,35389,32996
0.20000000000000004,37401,35235
0.21000000000000005,38292,32057
0.22000000000000006,37508,41024
0.23000000000000007,37834,30673
0.24000000000000007,35427,38208
0.25000000000000006,37702,37695
0.26000000000000006,37718,35048
0.2700000000000001,38147,32946
0.2800000000000001,34083,30923
0.2900000000000001,40549,32999
0.3000000000000001,33815,36436
0.3100000000000001,33141,30816
0.3200000000000001,37075,24000
0.3300000000000001,36148,36012
0.34000000000000014,35391,33384
0.35000000000000014,37649,40780
0.36000000000000015,34629,40186
0.37000000000000016,37019,40568
0.38000000000000017,36460,30012
0.3900000000000002,38958,37758
0.4000000000000002,38915,28611
0.4100000000000002,36995,33822
0.4200000000000002,38737,26293
0.4300000000000002,35795,38304
0.4400000000000002,38326,34680
0.45000000000000023,36426,32469
0.46000000000000024,36648,34289
0.47000000000000025,38979,25232
0.48000000000000026,37781,31020
0.49000000000000027,33107,32039
0.5000000000000002,35108,24000
0.5100000000000002,38587,25373
0.5200000000000002,33948,38258
0.5300000000000002,36990,31146
0.5400000000000003,36037,33381
0.5500000000000003,33958,31924
0.5600000000000003,38365,38042
0.5700000000000003,38529,25125
0.5800000000000003,36683,40641
0.5900000000000003,36400,33423
0.6000000000000003,38274,29150
0.6100000000000003,34263,25088
0.6200000000000003,36549,42300
0.6300000000000003,36883,35742
0.6400000000000003,38525,31193
0.6500000000000004,38419,28787
0.6600000000000004,33347,39021
0.6700000000000004,34708,33851
0.6800000000000004,38863,29670
0.6900000000000004,37082,32070
0.7000000000000004,38950,27745
0.7100000000000004,35246,35017
0.7200000000000004,37584,33410
0.7300000000000004,32700,36710
0.7400000000000004,38769,34972
0.7500000000000004,38121,37346
0.7600000000000005,34494,27792
0.7700000000000005,41795,35929
0.7800000000000005,35325,39570
0.7900000000000005,35268,31833
0.8000000000000005,38593,30130
0.8100000000000005,37249,28621
0.8200000000000005,37792,27142
0.8300000000000005,36369,29868
0.8400000000000005,36455,36565
0.8500000000000005,38066,36493
0.8600000000000005,39100,36711
0.8700000000000006,36289,36039
0.8800000000000006,39925,31660
0.8900000000000006,40645,32697
0.9000000000000006,39664,28702
0.9100000000000006,40515,28700
0.9200000000000006,35461,34944
0.9300000000000006,39935,28319
0.9400000000000006,34359,33331
0.9500000000000006,36998,33931
0.9600000000000006,39639,30177
0.9700000000000006,36686,37602
0.9800000000000006,38511,32818
0.9900000000000007,34765,34424
1.0000000000000007,35935,32981
1.0100000000000007,36344,30241
1.0200000000000007,36452,26683
1.0300000000000007,35806,27093
1.0400000000000007,36211,40224
1.0500000000000007,40303,30743
1.0600000000000007,34788,32694
1.0700000000000007,38402,33593
1.0800000000000007,35226,29453
1.0900000000000007,32700,34373
1.1000000000000008,37780,30532
1.1100000000000008,39957,34690
1.1200000000000008,36669,35312
1.1300000000000008,38440,34252
1.1400000000000008,36376,31168
1.1500000000000008,37619,28836
1.1600000000000008,39430,38433
1.1700000000000008,37908,28686
1.1800000000000008,35421,40167
1.1900000000000008,34372,36893
1.2000000000000008,35622,33965
1.2100000000000009,35139,36992
1.2200000000000009,34175,32729
1.2300000000000009,34676,27874
1.2400000000000009,32956,29247
1.2500000000000009,34486,33330
1.260000000000001,35276,36914
1.270000000000001,34422,38174
1.280000000000001,38621,30101
1.290000000000001,39141,36814
1.300000000000001,37676,25427
1.310000000000001,36580,38000
1.320000000000001,35337,30936
1.330000000000001,35385,36280
1.340000000000001,32700,31223
1.350000000000001,36308,29606
1.360000000000001,35503,36510
1.370000000000001,39207,36947
1.380000000000001,36995,35943
1.390000000000001,35486,38935
1.400000000000001,37398,30753
1.410000000000001,38764,32716
1.420000000000001,38435,34799
1.430000000000001,36577,26276
1.440000000000001,34948,41877
1.450000000000001,38603,27814
1.460000000000001,37236,38537
1.470000000000001,36817,31720
1.480000000000001,37664,36315
1.490000000000001,35375,36739
1.500000000000001,37412,33863
1.5100000000000011,39907,34811
1.5200000000000011,34339,33233
1.5300000000000011,37073,30451
1.5400000000000011,36760,36081
1.5500000000000012,39405,25232
1.5600000000000012,36743,31139
1.5700000000000012,34969,29442
1.5800000000000012,35220,33104
1.5900000000000012,36148,32810
1.6000000000000012,38846,31362
1.6100000000000012,35597,36829
1.6200000000000012,36361,36082
1.6300000000000012,36177,32465
1.6400000000000012,35579,34708
1.6500000000000012,33900,38177
1.6600000000000013,35601,28994
1.6700000000000013,36083,27977
1.6800000000000013,39664,31784
1.6900000000000013,35201,37349
1.7000000000000013,35296,24000
1.7100000000000013,37989,24000
1.7200000000000013,39831,27863
1.7300000000000013,39553,30449
1.7400000000000013,33562,33004
1.7500000000000013,39802,33356
1.7600000000000013,39844,27612
1.7700000000000014,37372,24062
1.7800000000000014,38904,28989
1.7900000000000014,35151,26092
1.8000000000000014,37845,32874
1.8100000000000014,36629,30523
1.8200000000000014,39879,40861
1.8300000000000014,32700,28111
1.8400000000000014,36910,36799
1.8500000000000014,34753,31214
1.8600000000000014,33954,39151
1.8700000000000014,34398,40419
1.8800000000000014,34822,26260
1.8900000000000015,37859,31280
1.9000000000000015,37047,26383
1.9100000000000015,40152,35084
1.9200000000000015,37704,27362
1.9300000000000015,36080,33268
1.9400000000000015,37140,26893
1.9500000000000015,35310,31680
1.9600000000000015,37315,35291
1.9700000000000015,37531,24000
1.9800000000000015,36038,28083
1.9900000000000015,35148,28241
2.0000000000000013,38679,30622
2.010000000000001,32700,28006
2.020000000000001,38099,36586
2.0300000000000007,40868,34136
2.0400000000000005,35609,31355
2.0500000000000003,37189,37108
2.06,37059,35328
2.07,35205,35000
2.0799999999999996,35009,39211
2.0899999999999994,33343,27399
2.099999999999999,35351,32581
2.109999999999999,39550,34418
2.1199999999999988,32700,36573
2.1299999999999986,35072,39428
2.1399999999999983,33220,33683
2.149999999999998,37200,38625
2.159999999999998,34459,34544
2.1699999999999977,39553,38115
2.1799999999999975,35675,26596
2.1899999999999973,37889,32095
2.199999999999997,34042,42300
2.209999999999997,33151,31104
2.2199999999999966,36458,31369
2.2299999999999964,36884,39970
2.239999999999996,34465,41720
2.249999999999996,37989,27070
2.259999999999996,34143,36486
2.2699999999999956,35190,27412
2.2799999999999954,35863,40091
2.289999999999995,33290,31780
2.299999999999995,36243,26478
2.3099999999999947,38360,34273
2.3199999999999945,37884,36842
2.3299999999999943,38390,34059
2.339999999999994,39136,33670
2.349999999999994,36302,33476
2.3599999999999937,38016,31902
2.3699999999999934,37497,30554
2.3799999999999932,36899,33877
2.389999999999993,36710,32709
2.399999999999993,37876,37991
2.4099999999999926,33953,28623
2.4199999999999924,34729,32828
2.429999999999992,37076,28509
2.439999999999992,37766,37382
2.4499999999999917,39188,35295
2.4599999999999915,34653,32239
2.4699999999999913,36008,29417
2.479999999999991,38625,30167
2.489999999999991,34427,28940
2.4999999999999907,34432,30010
2.5099999999999905,36988,27186
2.5199999999999902,38587,31453
2.52999999999999,35963,36345
2.53999999999999,37557,36252
2.5499999999999896,33271,29769
2.5599999999999894,36429,34439
2.569999999999989,33706,32472
2.579999999999989,34029,30170
2.5899999999999888,37783,36770
2.5999999999999885,35047,35622
2.6099999999999883,39335,36012
2.619999999999988,37359,31787
2.629999999999988,36660,38606
2.6399999999999877,34882,27991
2.6499999999999875,37408,34204
2.6599999999999873,35696,39590
2.669999999999987,36778,40024
2.679999999999987,38924,29215
2.6899999999999866,36512,37122
2.6999999999999864,34741,29635
2.709999999999986,35110,25749
2.719999999999986,40110,30284
2.7299999999999858,36837,27568
2.7399999999999856,39907,28711
2.7499999999999853,37843,35627
2.759999999999985,33112,28893
2.769999999999985,35495,34649
2.7799999999999847,35817,34022
2.7899999999999845,33080,33345
2.7999999999999843,34687,37406
2.809999999999984,35743,30206
2.819999999999984,36010,34589
2.8299999999999836,33468,27629
2.8399999999999834,37543,34888
2.849999999999983,32700,32323
2.859999999999983,36620,31914
2.869999999999983,35876,35422
2.8799999999999826,41444,33046
2.8899999999999824,36534,41821
2.899999999999982,36871,34878
2.909999999999982,33311,35619
2.9199999999999817,38998,32045
2.9299999999999815,39906,32313
2.9399999999999813,35153,34304
2.949999999999981,33859,30106
2.959999999999981,36108,42300
2.9699999999999807,34626,37921
2.9799999999999804,38436,26242
2.9899999999999802,32700,28890
2.99999999999998,34953,36478
3.00999999999998,36757,33271
3.0199999999999796,35450,27160
3.0299999999999794,36407,31585
3.039999999999979,39911,32635
3.049999999999979,37439,34635
3.0599999999999787,41137,37674
3.0699999999999785,36112,34493
3.0799999999999783,37601,31763
3.089999999999978,38148,31750
3.099999999999978,40720,42300
3.1099999999999777,34238,30850
3.1199999999999775,36188,31609
3.1299999999999772,42407,28254
3.139999999999977,35820,35373
3.149999999999977,35395,30119
3.1599999999999766,33842,31239
3.1699999999999764,36032,32713
3.179999999999976,33905,29087
3.189999999999976,33905,34819
3.1999999999999758,34332,24000
3.2099999999999755,39116,34995
3.2199999999999753,32700,35026
3.229999999999975,37068,26400
3.239999999999975,35095,37179
3.2499999999999747,33039,37347
3.2599999999999745,37926,25371
3.2699999999999743,39131,28723
3.279999999999974,33486,27610
3.289999999999974,40278,33387
3.2999999999999736,35303,32041
3.3099999999999734,36150,35360
3.319999999999973,34953,28103
3.329999999999973,33547,30133
3.3399999999999728,32700,33395
3.3499999999999726,36299,34282
3.3599999999999723,35175,30894
3.369999999999972,39539,31143
3.379999999999972,37478,39402
3.3899999999999717,35591,33446
3.3999999999999715,34343,28993
3.4099999999999713,37538,35553
3.419999999999971,36084,32671
3.429999999999971,34433,32191
3.4399999999999706,37552,29139
3.4499999999999704,35975,26198
3.45999999999997,36269,24584
3.46999999999997,36066,36625
3.47999999999997,32700,32717
3.4899999999999696,40676,38821
3.4999999999999694,36767,32561
3.509999999999969,39536,34111
3.519999999999969,33060,31212
3.5299999999999687,35512,34549
3.5399999999999685,35496,42300
3.5499999999999683,38419,31946
3.559999999999968,34397,29776
3.569999999999968,36653,24000
3.5799999999999677,37751,32612
3.5899999999999674,35424,36154
