Time,X Value,Y Value
0.01,40413,30801
0.02,31356,35356
0.03,35345,38105
0.04,41912,28567
0.05,27635,29277
0.060000000000000005,34819,33720
0.07,33655,38561
0.08,35100,38040
0.09,41630,30385
0.09999999999999999,35231,32759
0.10999999999999999,40346,25055
0.11999999999999998,38487,36996
0.12999999999999998,36229,29867
0.13999999999999999,37604,32043
0.15,32238,32981
0.16,37273,28138
0.17,35172,29988
0.18000000000000002,37622,28798
0.19000000000000003,38208,37686
0.20000000000000004,34749,40087
0.21000000000000005,33506,24489
0.22000000000000006,40086,31418
0.23000000000000007,35515,43372
0.24000000000000007,31975,38780
0.25000000000000006,31903,33746
0.26000000000000006,41692,29259
0.2700000000000001,36576,32079
0.2800000000000001,29528,34930
0.2900000000000001,40562,35171
0.3000000000000001,40526,32185
0.3100000000000001,35180,38526
0.3200000000000001,31012,29984
0.3300000000000001,32655,28467
0.34000000000000014,36486,31280
0.35000000000000014,38205,34052
0.36000000000000015,35630,29674
0.37000000000000016,34078,37407
0.38000000000000017,36278,29987
0.3900000000000002,37452,26243
0.4000000000000002,35655,22100
0.4100000000000002,36251,37452
0.4200000000000002,30776,33514
0.4300000000000002,34765,27948
0.4400000000000002,36382,31383
0.45000000000000023,35834,32855
0.46000000000000024,39667,31714
0.47000000000000025,35246,33464
0.48000000000000026,38659,37156
0.49000000000000027,38682,38394
0.5000000000000002,34235,32341
0.5100000000000002,32336,31888
0.5200000000000002,35996,42601
0.5300000000000002,34309,35564
0.5400000000000003,37468,24455
0.5500000000000003,37114,39165
0.5600000000000003,29199,31902
0.5700000000000003,34601,29798
0.5800000000000003,38181,29068
0.5900000000000003,36525,36867
0.6000000000000003,35542,29995
0.6100000000000003,40852,34266
0.6200000000000003,37860,39139
0.6300000000000003,33885,34385
0.6400000000000003,28736,31167
0.6500000000000004,42064,40557
0.6600000000000004,40749,32207
0.6700000000000004,35440,38522
0.6800000000000004,35501,34433
0.6900000000000004,38603,37275
0.7000000000000004,33261,34500
0.7100000000000004,28128,40485
0.7200000000000004,41649,33475
0.7300000000000004,36575,35363
0.7400000000000004,37476,36954
0.7500000000000004,30990,35814
0.7600000000000005,37262,33211
0.7700000000000005,36047,29303
0.7800000000000005,35354,22100
0.7900000000000005,42266,28097
0.8000000000000005,34994,43846
0.8100000000000005,28259,30633
0.8200000000000005,36553,34717
0.8300000000000005,34180,41103
0.8400000000000005,36099,33119
0.8500000000000005,31315,35426
0.8600000000000005,35447,32461
0.8700000000000006,35360,27502
0.8800000000000006,34916,30178
0.8900000000000006,35880,32838
0.9000000000000006,37652,25111
0.9100000000000006,38143,33341
0.9200000000000006,39756,26484
0.9300000000000006,25967,33471
0.9400000000000006,35859,28310
0.9500000000000006,35094,44000
0.9600000000000006,38629,30210
0.9700000000000006,40439,27428
0.9800000000000006,36310,24708
0.9900000000000007,36575,29433
1.0000000000000007,36466,32611
1.0100000000000007,37361,29895
1.0200000000000007,44496,38942
1.0300000000000007,32798,37768
1.0400000000000007,34282,32809
1.0500000000000007,35696,31966
1.0600000000000007,35299,35130
1.0700000000000007,33064,30474
1.0800000000000007,41865,39001
1.0900000000000007,35013,43744
1.1000000000000008,40385,33339
1.1100000000000008,30891,31196
1.1200000000000008,35149,29737
1.1300000000000008,31775,33008
1.1400000000000008,36471,39845
1.1500000000000008,35248,39639
1.1600000000000008,35842,34220
1.1700000000000008,37292,31841
1.1800000000000008,35339,36697
1.1900000000000008,31856,24862
1.2000000000000008,37987,36919
1.2100000000000009,28455,24173
