Time,Value
0.01,31582.43638800321
0.02,31915.78889024052
0.03,33419.17180420876
0.04,33193.54946445124
0.05,34059.877058447695
0.060000000000000005,31212.611372264357
0.07,32156.204556855373
0.08,31004.623204320946
0.09,31883.06397640491
0.09999999999999999,33037.18976294937
0.10999999999999999,32610.49664640467
0.11999999999999998,33105.4159396145
0.12999999999999998,31431.50227159042
0.13999999999999999,32025.54026628008
0.15,33243.54528318369
0.16,33729.1000367741
0.17,33887.593687874556
0.18000000000000002,33735.226050776124
0.19000000000000003,31655.327029852346
0.20000000000000004,31583.311258460875
0.21000000000000005,31818.48986790695
0.22000000000000006,33648.90278549437
0.23000000000000007,32566.660678637814
0.24000000000000007,32025.770209012073
0.25000000000000006,31908.05848236615
0.26000000000000006,32879.543849732756
0.2700000000000001,33197.71709186034
0.2800000000000001,32425.40480412637
0.2900000000000001,33257.93432277852
0.3000000000000001,32092.12388275103
0.3100000000000001,34184.98917650846
0.3200000000000001,32661.497102443594
0.3300000000000001,33904.65125523152
0.34000000000000014,33636.2670332634
0.35000000000000014,32310.06809146053
0.36000000000000015,33957.33445799641
0.37000000000000016,32367.97364131595
0.38000000000000017,32660.627128699965
0.3900000000000002,33729.646547709184
0.4000000000000002,31713.89179750919
0.4100000000000002,32563.921916397445
0.4200000000000002,34248.380960291346
0.4300000000000002,31914.042225177905
0.4400000000000002,31751.62205957216
0.45000000000000023,33815.32189330272
0.46000000000000024,32015.499018441544
0.47000000000000025,33376.0750222009
0.48000000000000026,33230.79940531328
0.49000000000000027,34055.30791775487
0.5000000000000002,31185.514922680595
0.5100000000000002,33124.55671460213
0.5200000000000002,32777.46660080268
0.5300000000000002,31745.23740491668
0.5400000000000003,32816.7476055063
0.5500000000000003,31744.423183458617
0.5600000000000003,31664.085644310315
0.5700000000000003,33610.751717094536
0.5800000000000003,33371.72281751693
0.5900000000000003,33012.21413720539
0.6000000000000003,32675.255617900737
0.6100000000000003,31759.915278945635
0.6200000000000003,32174.550202637445
0.6300000000000003,33242.0248833835
0.6400000000000003,33278.19034565024
0.6500000000000004,31856.881647882765
0.6600000000000004,31637.946919021473
0.6700000000000004,32068.522503337757
0.6800000000000004,32207.063484408216
0.6900000000000004,33454.421572483545
0.7000000000000004,34265.66900015108
0.7100000000000004,32574.62674336653
0.7200000000000004,31380.243160774116
0.7300000000000004,31557.31236897094
0.7400000000000004,32603.841206443853
0.7500000000000004,33011.8807195371
0.7600000000000005,31908.037507004028
0.7700000000000005,34078.09669048379
0.7800000000000005,32031.32865228336
0.7900000000000005,34438.18847050848
0.8000000000000005,34871.122725213885
0.8100000000000005,32858.702431594116
0.8200000000000005,32321.219899566073
0.8300000000000005,33224.25995784692
0.8400000000000005,33176.29730157552
0.8500000000000005,33062.7933888992
0.8600000000000005,32289.87163725685
0.8700000000000006,31138.222885255174
0.8800000000000006,33583.74935544073
0.8900000000000006,32347.652454976338
0.9000000000000006,32487.490634188496
0.9100000000000006,33315.56139996496
0.9200000000000006,32081.639505794217
0.9300000000000006,34424.8949225706
0.9400000000000006,32469.65485729666
0.9500000000000006,32266.90489384331
0.9600000000000006,32448.560965040386
0.9700000000000006,32156.632640639844
0.9800000000000006,33304.5204656845
0.9900000000000007,33288.23410503131
1.0000000000000007,32689.19267715115
1.0100000000000007,31038.301747303805
1.0200000000000007,33353.61103308304
1.0300000000000007,32680.634812793985
1.0400000000000007,32856.71126494806
1.0500000000000007,34054.53369761215
1.0600000000000007,31789.35570088586
1.0700000000000007,33703.1455490533
1.0800000000000007,31902.11175736906
1.0900000000000007,33872.17535404443
1.1000000000000008,32497.999569107444
1.1100000000000008,32049.44202835965
1.1200000000000008,31460.0687663256
1.1300000000000008,32753.676688794752
1.1400000000000008,33147.36510354548
1.1500000000000008,33845.646482389704
1.1600000000000008,33073.84176790701
1.1700000000000008,33801.73929359117
1.1800000000000008,31607.42373424136
1.1900000000000008,32456.196543440983
1.2000000000000008,32607.523184778616
1.2100000000000009,33936.72527639745
1.2200000000000009,32571.5416648053
1.2300000000000009,31458.692988977833
1.2400000000000009,33755.165884984934
1.2500000000000009,32310.770403768307
1.260000000000001,32366.454394839417
1.270000000000001,32410.308575393075
1.280000000000001,32592.259968919712
1.290000000000001,31973.369946547835
1.300000000000001,31879.005247585294
1.310000000000001,33571.07648732785
1.320000000000001,33086.841163868
1.330000000000001,32986.55425207101
1.340000000000001,32194.045176401385
1.350000000000001,32504.591749366176
1.360000000000001,32523.848179485547
1.370000000000001,33205.184712503724
1.380000000000001,33175.28118987898
1.390000000000001,32590.17667637729
1.400000000000001,32239.462546097544
1.410000000000001,32428.55021779242
1.420000000000001,32314.551988530915
1.430000000000001,32982.09692452168
1.440000000000001,32816.684306302755
1.450000000000001,31766.608139167816
1.460000000000001,32680.25522972626
1.470000000000001,34349.21456945966
1.480000000000001,33122.03812230531
1.490000000000001,33102.85377528262
1.500000000000001,33108.728375338935
1.5100000000000011,33571.98708120557
1.5200000000000011,31418.8342545337
1.5300000000000011,34452.376876287446
1.5400000000000011,32264.354661239042
1.5500000000000012,33645.02392034291
1.5600000000000012,32481.988388529888
1.5700000000000012,32340.619839386214
1.5800000000000012,32396.21893974142
1.5900000000000012,32065.617243740428
1.6000000000000012,32420.511345887448
1.6100000000000012,32599.541668526388
1.6200000000000012,32828.37992843585
1.6300000000000012,32352.853339390567
1.6400000000000012,34056.23000971811
1.6500000000000012,32456.509298024805
1.6600000000000013,32629.745719324645
1.6700000000000013,32969.2908421936
1.6800000000000013,32537.912126188392
1.6900000000000013,31843.15187995443
1.7000000000000013,34325.2274402306
1.7100000000000013,32106.71363983845
1.7200000000000013,33657.58307451842
1.7300000000000013,32901.374094451596
1.7400000000000013,32060.429038995033
1.7500000000000013,31904.199052944838
1.7600000000000013,32849.54970551557
1.7700000000000014,32433.40575396504
1.7800000000000014,33062.62452511727
1.7900000000000014,33373.71828829056
1.8000000000000014,33984.983377632416
1.8100000000000014,33318.04961615702
1.8200000000000014,32836.98434404039
1.8300000000000014,31921.410902514526
1.8400000000000014,31881.725424895718
1.8500000000000014,33619.56874521292
1.8600000000000014,33299.48616032724
1.8700000000000014,33041.71789152234
1.8800000000000014,33545.01723140456
1.8900000000000015,31460.60576486824
1.9000000000000015,32834.38441462782
1.9100000000000015,33179.907552387784
1.9200000000000015,32283.800946179213
1.9300000000000015,32591.474136636563
1.9400000000000015,33223.70900608606
1.9500000000000015,33709.0819697057
1.9600000000000015,32515.14732879721
1.9700000000000015,34000.64826243359
1.9800000000000015,32280.232140137363
1.9900000000000015,33261.36845226654
2.0000000000000013,31744.85287255894
2.010000000000001,32638.789438634198
2.020000000000001,32061.05475247328
2.0300000000000007,32548.535522071423
2.0400000000000005,32024.87963157072
2.0500000000000003,33316.62787757937
2.06,31583.03466077808
2.07,31878.696106882868
2.0799999999999996,32942.91496027479
2.0899999999999994,32652.0533486333
2.099999999999999,33966.42215868174
2.109999999999999,33796.53137035517
2.1199999999999988,32931.51736568511
2.1299999999999986,32683.278594769537
2.1399999999999983,34145.57363180865
2.149999999999998,31827.958874353466
2.159999999999998,32552.19254449188
2.1699999999999977,34014.545253559554
2.1799999999999975,33730.89449141199
2.1899999999999973,33323.5959383611
2.199999999999997,30866.977305536635
2.209999999999997,33963.55888496702
2.2199999999999966,32657.284089063014
2.2299999999999964,32421.86402134739
2.239999999999996,32760.656716062298
2.249999999999996,31261.441634937182
2.259999999999996,32547.276900122455
2.2699999999999956,32170.019268307515
2.2799999999999954,32010.86184637937
2.289999999999995,33462.61612159012
2.299999999999995,32542.738459402404
2.3099999999999947,34226.60019225019
2.3199999999999945,33334.44308180978
2.3299999999999943,33875.75512472339
2.339999999999994,32798.22390119829
2.349999999999994,31894.530654015147
2.3599999999999937,32070.073549579116
2.3699999999999934,31574.26528564903
2.3799999999999932,31741.519456120728
2.389999999999993,33069.93978550675
2.399999999999993,32628.597213480407
2.4099999999999926,33096.22941147929
2.4199999999999924,34139.96651159732
2.429999999999992,32426.87703538079
2.439999999999992,33325.021196737915
2.4499999999999917,31892.401451314727
2.4599999999999915,33353.89907931881
2.4699999999999913,33524.49840834175
2.479999999999991,33845.426125415295
2.489999999999991,32695.834910567773
2.4999999999999907,32270.874720839754
2.5099999999999905,32731.744534213285
2.5199999999999902,32569.194446586574
2.52999999999999,32818.03587713594
2.53999999999999,32828.79468333169
2.5499999999999896,33511.59149020555
2.5599999999999894,33195.47395361606
2.569999999999989,31534.014736759134
2.579999999999989,32887.64869411177
2.5899999999999888,32923.29650381862
2.5999999999999885,33595.169673847035
2.6099999999999883,34356.67965055307
2.619999999999988,33317.4886677053
2.629999999999988,32875.75411610745
2.6399999999999877,32571.994306115746
2.6499999999999875,32411.030483428007
2.6599999999999873,33731.53405291238
2.669999999999987,33439.788491567226
2.679999999999987,33880.81108333584
2.6899999999999866,33659.15998720948
2.6999999999999864,32482.094186341998
2.709999999999986,34112.0196627803
2.719999999999986,32868.30775376255
2.7299999999999858,32531.033877553025
2.7399999999999856,32257.929775345725
2.7499999999999853,32128.84686612201
2.759999999999985,31563.610150344815
2.769999999999985,32056.55483045554
2.7799999999999847,33234.50979902141
2.7899999999999845,32203.80233379681
2.7999999999999843,33006.40586920419
2.809999999999984,33554.92119077469
2.819999999999984,33537.460134908724
2.8299999999999836,32625.48829375065
2.8399999999999834,32140.28136840769
2.849999999999983,31875.36779266066
2.859999999999983,33251.84445114072
2.869999999999983,32421.889325984288
2.8799999999999826,32161.373147058403
2.8899999999999824,31797.704639226064
