Time,Value
0.01,32098.945504333886
0.02,29709
0.03,31340.61463731225
0.04,37437
0.05,36896.2413816029
0.060000000000000005,34383.991309770274
0.07,33378.07412066634
0.08,30261.807075402856
0.09,31197.657528163927
0.09999999999999999,35084.560346829196
0.10999999999999999,34379.30541341114
0.11999999999999998,34940.59969275975
0.12999999999999998,33721.21655507803
0.13999999999999999,37437
0.15,37437
0.16,33977.11801249551
0.17,37242.60483297541
0.18000000000000002,31638.599319287474
0.19000000000000003,37437
0.20000000000000004,34666.80672926108
0.21000000000000005,36328.97211610244
0.22000000000000006,34389.38251565586
0.23000000000000007,34937.990009618945
0.24000000000000007,31386.787846513955
0.25000000000000006,33035.34838008044
0.26000000000000006,36164.826003547874
0.2700000000000001,30465.05393634619
0.2800000000000001,36753.89047075623
0.2900000000000001,32071.23135659082
0.3000000000000001,36149.38525817385
0.3100000000000001,29983.178765299388
0.3200000000000001,29711.842736178205
0.3300000000000001,36190.45203410729
0.34000000000000014,34839.17252229234
0.35000000000000014,33424.88094139331
0.36000000000000015,33886.867393796776
0.37000000000000016,37437
0.38000000000000017,33603.77119834363
0.3900000000000002,30809.08825002144
0.4000000000000002,36756.719886033134
0.4100000000000002,33404.120257001785
0.4200000000000002,29709
0.4300000000000002,32860.592492601354
0.4400000000000002,29709
0.45000000000000023,37437
0.46000000000000024,37076.68198201171
0.47000000000000025,34276.082615511514
0.48000000000000026,36225.66770788334
0.49000000000000027,32118.594183786103
0.5000000000000002,36571.13856791018
0.5100000000000002,31397.772630597738
0.5200000000000002,31770.032920629383
0.5300000000000002,31525.69494002495
0.5400000000000003,37437
0.5500000000000003,37059.990024409686
0.5600000000000003,35833.009324613544
0.5700000000000003,36251.47127400114
0.5800000000000003,36469.32353922695
0.5900000000000003,32761.65239110707
0.6000000000000003,36347.154532671804
0.6100000000000003,29709
0.6200000000000003,36679.76696635994
0.6300000000000003,36269.03709080113
0.6400000000000003,37437
0.6500000000000004,37437
0.6600000000000004,31763.798163079817
0.6700000000000004,32969.518741900785
0.6800000000000004,36631.64989176611
0.6900000000000004,33263.53645054522
0.7000000000000004,32915.5904787301
0.7100000000000004,36255.18483887457
0.7200000000000004,30388.636079622698
0.7300000000000004,37437
0.7400000000000004,34763.76610599226
0.7500000000000004,37437
0.7600000000000005,35321.80277198775
0.7700000000000005,33632.16016839692
0.7800000000000005,37191.592500634615
0.7900000000000005,32247.044932193254
0.8000000000000005,32178.459362869206
0.8100000000000005,36084.265899629914
0.8200000000000005,34248.50844155627
0.8300000000000005,35200.02429278789
0.8400000000000005,30415.909473615287
0.8500000000000005,30562.59840239544
0.8600000000000005,30473.911845404928
0.8700000000000006,30689.622775737895
0.8800000000000006,33994.164098404086
0.8900000000000006,37437
0.9000000000000006,35972.49861574923
0.9100000000000006,37437
0.9200000000000006,29709
0.9300000000000006,37437
0.9400000000000006,33052.22314707772
0.9500000000000006,35397.22567140887
0.9600000000000006,32669.06882360338
0.9700000000000006,31995.539018691154
0.9800000000000006,31291.196273822363
0.9900000000000007,36445.27796345548
1.0000000000000007,29709
1.0100000000000007,31385.749301911907
1.0200000000000007,31735.907756874803
1.0300000000000007,37437
1.0400000000000007,35107.21960239473
1.0500000000000007,36723.19126796423
1.0600000000000007,33511.51468709827
1.0700000000000007,37437
1.0800000000000007,37437
1.0900000000000007,29709
1.1000000000000008,33600.00087682514
1.1100000000000008,34736.7188054319
1.1200000000000008,29725.395957354194
1.1300000000000008,30912.453714319094
1.1400000000000008,31396.51728794933
1.1500000000000008,37437
1.1600000000000008,37437
1.1700000000000008,37171.50296366632
1.1800000000000008,30734.920166415355
1.1900000000000008,35880.969700241054
1.2000000000000008,35680.55710159401
1.2100000000000009,31410.196424897287
1.2200000000000009,29709
1.2300000000000009,34691.514616393295
1.2400000000000009,34318.27547894464
1.2500000000000009,35387.84184770824
1.260000000000001,31583.897526759552
1.270000000000001,35625.06592615685
1.280000000000001,32404.975481983187
1.290000000000001,29709
1.300000000000001,31772.410312852193
1.310000000000001,36537.67260327194
1.320000000000001,33257.75764079972
1.330000000000001,31811.860032843615
1.340000000000001,32994.296384428504
1.350000000000001,37437
1.360000000000001,32971.483667179375
1.370000000000001,34213.62854588671
1.380000000000001,31720.25750839432
1.390000000000001,36157.318866836984
1.400000000000001,32282.21062942127
1.410000000000001,31177.864072380315
1.420000000000001,29709
1.430000000000001,35933.91323586187
1.440000000000001,33931.507973296044
1.450000000000001,31982.716641700303
1.460000000000001,33888.023028918455
1.470000000000001,37437
1.480000000000001,37437
1.490000000000001,37437
1.500000000000001,34008.72599576551
1.5100000000000011,29709
1.5200000000000011,31275.116885143965
1.5300000000000011,29709
1.5400000000000011,37327.69209392626
1.5500000000000012,37437
1.5600000000000012,34409.094977494795
1.5700000000000012,33574.57426333352
1.5800000000000012,36410.72385358067
1.5900000000000012,37437
1.6000000000000012,36504.766550722794
1.6100000000000012,37437
1.6200000000000012,31120.858157542585
1.6300000000000012,30757.25724616723
1.6400000000000012,37437
1.6500000000000012,31521.041975425447
1.6600000000000013,36694.64224239567
1.6700000000000013,35321.02915682128
1.6800000000000013,33343.4601607389
1.6900000000000013,34262.472958563674
1.7000000000000013,29709
1.7100000000000013,34522.09136201443
1.7200000000000013,34429.18770324071
1.7300000000000013,34126.592122076174
1.7400000000000013,30073.196174960405
1.7500000000000013,30653.032587787206
1.7600000000000013,29709
1.7700000000000014,37437
1.7800000000000014,36441.604638355406
1.7900000000000014,29709
1.8000000000000014,33133.675718674844
1.8100000000000014,33947.93952620266
1.8200000000000014,31921.34057513982
1.8300000000000014,34080.17080493358
1.8400000000000014,36566.386518010826
1.8500000000000014,34756.41831918952
1.8600000000000014,33643.7188448815
1.8700000000000014,36992.40441468996
1.8800000000000014,37437
1.8900000000000015,33991.67463846447
1.9000000000000015,34758.08359916189
1.9100000000000015,31557.626417266638
1.9200000000000015,36041.14912992965
1.9300000000000015,31726.797263595297
1.9400000000000015,36018.046071358694
1.9500000000000015,37437
1.9600000000000015,36231.183411576734
1.9700000000000015,31079.738795536276
1.9800000000000015,34315.338340759976
1.9900000000000015,36316.85125531872
2.0000000000000013,29709
2.010000000000001,31662.995565642286
2.020000000000001,32613.79729857174
2.0300000000000007,37437
2.0400000000000005,31388.601992319418
2.0500000000000003,32136.49691807012
2.06,32252.618008836336
2.07,33826.460216843385
2.0799999999999996,35374.04470700012
2.0899999999999994,33627.99552577452
2.099999999999999,29709
2.109999999999999,31844.124166853624
2.1199999999999988,32088.23600485631
2.1299999999999986,37437
2.1399999999999983,31331.116129123107
2.149999999999998,37437
2.159999999999998,35450.75629048846
2.1699999999999977,33778.59264506486
2.1799999999999975,36353.795025017505
2.1899999999999973,37437
2.199999999999997,37437
2.209999999999997,29973.957998318747
2.2199999999999966,31152.103681055327
2.2299999999999964,32095.03656636908
2.239999999999996,33901.68527998554
2.249999999999996,31383.813632354286
2.259999999999996,32342.315166701574
2.2699999999999956,34693.587938574376
2.2799999999999954,37437
2.289999999999995,34288.522333861925
2.299999999999995,32572.382919205138
2.3099999999999947,37208.577728521086
2.3199999999999945,35605.50171702432
2.3299999999999943,37437
2.339999999999994,31365.966913819608
2.349999999999994,35976.29207847394
2.3599999999999937,34225.18416421474
2.3699999999999934,29892.035098573193
2.3799999999999932,31848.494233721874
2.389999999999993,35938.95478806799
2.399999999999993,32593.657369901535
2.4099999999999926,37437
2.4199999999999924,32599.224812748715
2.429999999999992,36954.150979572376
2.439999999999992,30849.859604568184
2.4499999999999917,29709
2.4599999999999915,35451.93443289218
2.4699999999999913,35570.68598646646
2.479999999999991,31859.108044389955
2.489999999999991,33489.79097183592
2.4999999999999907,35750.08698454111
2.5099999999999905,30344.331325765503
2.5199999999999902,37436.903379285395
2.52999999999999,30584.300068261244
2.53999999999999,33952.66766250877
2.5499999999999896,31855.048689341624
2.5599999999999894,31553.94732961763
2.569999999999989,33394.39638841641
2.579999999999989,37437
